Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
wɤ˩˥ kɯ˧ʈʂʰwɤ˩ pi˩ wɤ˩˥ hæ̃˧qʰv̩˥ wɤ˩˥ ɖɯ˧tɕʰi˩ ki˩kv̩˩ mæ˩	wɤ˩˥ kɯ˧ʈʂʰwɤ˩ pi˩ wɤ˩˥ hæ̃˧qʰv̩˥ wɤ˩˥ ɖɯ˧tɕʰi˩ ki˩kv̩˩mæ˩	['wɤ˩˥', 'kɯ˧ʈʂʰwɤ˩', 'pi˩', 'wɤ˩˥', 'hæ̃˧qʰv̩˥', 'wɤ˩˥', 'ɖɯ˧tɕʰi˩', 'ki˩kv̩˩', 'mæ˩']	['wɤ˩˥', 'kɯ˧ʈʂʰwɤ˩', 'pi˩', 'wɤ˩˥', 'hæ̃˧qʰv̩˥', 'wɤ˩˥', 'ɖɯ˧tɕʰi˩', 'ki˩kv̩˩mæ˩']	-1	0.9914529914529915	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8235294117647058, 0.0]	0.869281045751634
kɯ˧ʈʂʰwɤ˩ ʈʂʰɯ˩kʰwɤ˩dʑo˩ tʰi˩˥ əəə… mmm… ʈʂʰwɤ˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ mmm… tv̩˧tsʰɯ˧ hõ˧ɭɯ˥ tʰv̩˧ɻæ˧ qo˥ ɳɯ˩ le˧dzɯ˥dʑo˩ wɤ˩˥ k kɯ˧ʈʂʰwɤ˩ ʈʂʰɯ˩tɕʰi˩dʑo˩ əəə… n əəə… tv̩˧tsʰɯ˧ tsʰe˧ɲi˧ɭɯ˧ qo˧ ɳɯ˧ dzɯ˧kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩	kɯ˧ʈʂʰwɤ˩ ʈʂʰɯ˩v̩˩dʑo˩ tʰi˩˥ əəə… ʈʂʰɯ˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ mmm… tv̩˧tsʰɯ˧ hõ˧ɭɯ˥ tʰv̩˧ɻæ˧qo˥ɳɯ˩ le˧dzɯ˥dʑo˩ wɤ˩˥ kɯ˧ʈʂʰwɤ˩ ʈʂʰɯ˩tɕi˩dʑo˩ əəə… tv̩˧tsʰɯ˧ tsʰe˧ɲi˧ɬi˩qo˩ɳɯ˩ dzɯ˧kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩	['kɯ˧ʈʂʰwɤ˩', 'ʈʂʰɯ˩kʰwɤ˩dʑo˩', 'tʰi˩˥', 'əəə…', 'mmm…', 'ʈʂʰwɤ˧dʑo˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'mmm…', 'tv̩˧tsʰɯ˧', 'hõ˧ɭɯ˥', 'tʰv̩˧ɻæ˧', 'qo˥', 'ɳɯ˩', 'le˧dzɯ˥dʑo˩', 'wɤ˩˥', 'k', 'kɯ˧ʈʂʰwɤ˩', 'ʈʂʰɯ˩tɕʰi˩dʑo˩', 'əəə…', 'n', 'əəə…', 'tv̩˧tsʰɯ˧', 'tsʰe˧ɲi˧ɭɯ˧', 'qo˧', 'ɳɯ˧', 'dzɯ˧kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	['kɯ˧ʈʂʰwɤ˩', 'ʈʂʰɯ˩v̩˩dʑo˩', 'tʰi˩˥', 'əəə…', 'ʈʂʰɯ˧dʑo˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'mmm…', 'tv̩˧tsʰɯ˧', 'hõ˧ɭɯ˥', 'tʰv̩˧ɻæ˧qo˥ɳɯ˩', 'le˧dzɯ˥dʑo˩', 'wɤ˩˥', 'kɯ˧ʈʂʰwɤ˩', 'ʈʂʰɯ˩tɕi˩dʑo˩', 'əəə…', 'tv̩˧tsʰɯ˧', 'tsʰe˧ɲi˧ɬi˩qo˩ɳɯ˩', 'dzɯ˧kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	-8	0.9045226130653267	[1.0, 0.7692307692307693, 1.0, 1.0, 0.0, 0.19047619047619047, 0.0, 0.0, 0.25, 0.19047619047619047, 0.10526315789473684, 0.2857142857142857, 0.3333333333333333, 0.4166666666666667, 0.0, 0.0, 0.15384615384615385, 0.18181818181818182, 0.13333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.22259845417740154
ə˧zɯ˩ gɯ˧ɳɯ˧ qʰæ˧dʑo˧ mɤ˧do˩	ə˧zɯ˩ gɯ˧ɳɯ˧ qʰæ˧dʑo˧ mɤ˧do˩	['ə˧zɯ˩', 'gɯ˧ɳɯ˧', 'qʰæ˧dʑo˧', 'mɤ˧do˩']	['ə˧zɯ˩', 'gɯ˧ɳɯ˧', 'qʰæ˧dʑo˧', 'mɤ˧do˩']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
ə zo˩qo˧ ɲi˩ mɤ˧sɯ˥ tʰi˩˥ hæ˧di˩ hɯ˩ɲi˩ pi˧	əəə… zo˩qo˧ ɲi˩ mɤ˧sɯ˥ ʈʰææ̃˧ hæ˧di˩ ho˩ɲi˩ pi˧	['ə', 'zo˩qo˧', 'ɲi˩', 'mɤ˧sɯ˥', 'tʰi˩˥', 'hæ˧di˩', 'hɯ˩ɲi˩', 'pi˧']	['əəə…', 'zo˩qo˧', 'ɲi˩', 'mɤ˧sɯ˥', 'ʈʰææ̃˧', 'hæ˧di˩', 'ho˩ɲi˩', 'pi˧']	0	0.8444444444444444	[0.4, 1.0, 1.0, 1.0, 0.18181818181818182, 1.0, 0.8333333333333334, 1.0]	0.8018939393939394
ɕi˧ɕi˩lo˩ pi˧kv̩˩tsɯ˩ mv̩˩ ʈʂʰɯ˧kʰwɤ˥dʑo˩	ɬi˧di˩lɑ˩ pi˧kv̩˩tsɯ˩ mv̩˩ ʈʂʰɯ˧kʰwɤ˥dʑo˩	['ɕi˧ɕi˩lo˩', 'pi˧kv̩˩tsɯ˩', 'mv̩˩', 'ʈʂʰɯ˧kʰwɤ˥dʑo˩']	['ɬi˧di˩lɑ˩', 'pi˧kv̩˩tsɯ˩', 'mv̩˩', 'ʈʂʰɯ˧kʰwɤ˥dʑo˩']	0	0.926829268292683	[0.6666666666666666, 1.0, 1.0, 1.0]	0.9166666666666666
li˩˥ le˧tɕɤ˧˥ mmm ə˧mi˧ɻæ˩ tʰv̩˧ɲi˧dʑo˩ əəə… tʰv̩˧ ɑ˩ʁo˧ ɖɯ˧njɤ˧ tʰi˧dzi˩	li˩˥ le˧tɕɤ˧˥ mmm… ə˧mi˧ɻæ˩ tʰv̩˧ɲi˧dʑo˩ əəə… tʰv̩˩ʁo˩ ɖɯ˧ɲi˥ tʰi˧dzi˩	['li˩˥', 'le˧tɕɤ˧˥', 'mmm', 'ə˧mi˧ɻæ˩', 'tʰv̩˧ɲi˧dʑo˩', 'əəə…', 'tʰv̩˧', 'ɑ˩ʁo˧', 'ɖɯ˧njɤ˧', 'tʰi˧dzi˩']	['li˩˥', 'le˧tɕɤ˧˥', 'mmm…', 'ə˧mi˧ɻæ˩', 'tʰv̩˧ɲi˧dʑo˩', 'əəə…', 'tʰv̩˩ʁo˩', 'ɖɯ˧ɲi˥', 'tʰi˧dzi˩']	-1	0.9090909090909091	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.6153846153846154, 0.18181818181818182, 0.13333333333333333, 0.0]	0.6787678987678988
ŋv̩˩˥ ŋv̩˩dʑo˥ tʰi˩˥ əəə… zo˩no˥ əəə… pʰæ˧tɕi˥ tʰv̩˩v̩˩ ʁo˧pv̩˩ ə˧v̩˧ tʰv̩˧v̩˧ɳɯ˩	ŋv̩˩˥ ŋv̩˩˥ dʑo˩ tʰi˩˥ əəə… zo˩no˥ pʰæ˧tɕi˥ tʰv̩˧ʁo˥ pv̩˩hĩ˩ ə˧v̩˧ tʰv̩˧v̩˧ɳɯ˩	['ŋv̩˩˥', 'ŋv̩˩dʑo˥', 'tʰi˩˥', 'əəə…', 'zo˩no˥', 'əəə…', 'pʰæ˧tɕi˥', 'tʰv̩˩v̩˩', 'ʁo˧pv̩˩', 'ə˧v̩˧', 'tʰv̩˧v̩˧ɳɯ˩']	['ŋv̩˩˥', 'ŋv̩˩˥', 'dʑo˩', 'tʰi˩˥', 'əəə…', 'zo˩no˥', 'pʰæ˧tɕi˥', 'tʰv̩˧ʁo˥', 'pv̩˩hĩ˩', 'ə˧v̩˧', 'tʰv̩˧v̩˧ɳɯ˩']	0	0.8625	[1.0, 0.7692307692307693, 0.2222222222222222, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5333333333333333, 1.0, 1.0]	0.5477078477078478
əəə… tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥dʑo˩ ʐwæ˧ ʐwæ˧ ɖɯ˧v̩˧ ʐwæ˧ tsʰe˩qʰɑ˩kv̩˩ ɲi˥ po˧bi˥	əəə… tʰi˩˥ ʈʂʰɯ˧ne˧ ʝi˥dʑo˩ ʐwæ˧ hĩ˧ ʐwæ˧ ɖɯ˧v̩˧ ʐwæ˧ tsʰe˩qʰɑ˩kʰv̩˩ ɲi˥ po˧bi˥	['əəə…', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥dʑo˩', 'ʐwæ˧', 'ʐwæ˧', 'ɖɯ˧v̩˧', 'ʐwæ˧', 'tsʰe˩qʰɑ˩kv̩˩', 'ɲi˥', 'po˧bi˥']	['əəə…', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧', 'ʝi˥dʑo˩', 'ʐwæ˧', 'hĩ˧', 'ʐwæ˧', 'ɖɯ˧v̩˧', 'ʐwæ˧', 'tsʰe˩qʰɑ˩kʰv̩˩', 'ɲi˥', 'po˧bi˥']	2	0.954248366013072	[1.0, 1.0, 0.6956521739130435, 0.0, 1.0, 0.2, 1.0, 0.21052631578947367, 0.0, 0.0]	0.5106178489702518
tʰi˩˥ hæ˧ʐwɤ˩dʑo˩ hwɑ˩lɑ˩sæ˧ hwɑ˩lɑ˩sæ˧ pi˧	dʑo˩ hæ˧ʐwɤ˩dʑo˩ hɑ˧lɑ˩ sɑ˧ hwæ˩ le˧sɯ˥ pi˧	['tʰi˩˥', 'hæ˧ʐwɤ˩dʑo˩', 'hwɑ˩lɑ˩sæ˧', 'hwɑ˩lɑ˩sæ˧', 'pi˧']	['dʑo˩', 'hæ˧ʐwɤ˩dʑo˩', 'hɑ˧lɑ˩', 'sɑ˧', 'hwæ˩', 'le˧sɯ˥', 'pi˧']	2	0.7209302325581395	[0.2222222222222222, 1.0, 0.625, 0.3076923076923077, 0.0]	0.430982905982906
ə˧mi˧ qʰæ˧ pi˧zo˩ ɲi˧to˧ ɖɯ˧tɑ˧˥ tʰi˧qo˧qo˥kv̩˩	ə˧mi˧ qʰæ˧ pi˧zo˩ ɲi˧to˧ dɑ˧˥ tʰi˧po˧˥ kv̩˩hĩ˩	['ə˧mi˧', 'qʰæ˧', 'pi˧zo˩', 'ɲi˧to˧', 'ɖɯ˧tɑ˧˥', 'tʰi˧qo˧qo˥kv̩˩']	['ə˧mi˧', 'qʰæ˧', 'pi˧zo˩', 'ɲi˧to˧', 'dɑ˧˥', 'tʰi˧po˧˥', 'kv̩˩hĩ˩']	1	0.851063829787234	[1.0, 1.0, 1.0, 1.0, 0.5454545454545454, 0.6363636363636364]	0.8636363636363636
əəə… se˧pʰɤ˧ se˧bɤ˧ ʝi˧mɤ˧zo˧ze˩ pi˧tsɯ˩ mv̩˩	əəə… se˧tʰo˩ se˧pʰɤ˧ ʝi˧mɤ˧zo˧ze˩ pi˧tsɯ˩mv̩˩	['əəə…', 'se˧pʰɤ˧', 'se˧bɤ˧', 'ʝi˧mɤ˧zo˧ze˩', 'pi˧tsɯ˩', 'mv̩˩']	['əəə…', 'se˧tʰo˩', 'se˧pʰɤ˧', 'ʝi˧mɤ˧zo˧ze˩', 'pi˧tsɯ˩mv̩˩']	-1	0.8888888888888888	[1.0, 0.5714285714285714, 0.7692307692307693, 1.0, 0.7777777777777778, 0.0]	0.6864061864061864
tʰi˩˥ hĩ˧ɻæ˥ njæ˧sɯ˩kv̩˩ le˧pi˥	tʰi˩˥ hĩ˧ɻæ˥ njæ˧sɯ˩kv̩˩ le˧pi˧	['tʰi˩˥', 'hĩ˧ɻæ˥', 'njæ˧sɯ˩kv̩˩', 'le˧pi˥']	['tʰi˩˥', 'hĩ˧ɻæ˥', 'njæ˧sɯ˩kv̩˩', 'le˧pi˧']	0	0.96875	[1.0, 1.0, 1.0, 0.8333333333333334]	0.9583333333333334
mɤ˧ɲi˧kwɤ˧tɕɯ˥lɑ˩ le˧mi˧ tʰi˧kwɤ˥	mɤ˧ʝi˧ kwɤ˧tɕɯ˥lɑ˩ ʑi˧mi˧ tʰi˧kwɤ˩	['mɤ˧ɲi˧kwɤ˧tɕɯ˥lɑ˩', 'le˧mi˧', 'tʰi˧kwɤ˥']	['mɤ˧ʝi˧', 'kwɤ˧tɕɯ˥lɑ˩', 'ʑi˧mi˧', 'tʰi˧kwɤ˩']	1	0.8656716417910447	[0.43478260869565216, 0.11764705882352941, 0.2857142857142857]	0.2793813177444891
ɑ˩ʁo˧ zo˩no˥ ko˧ ə˧ʝi˧ʂɯ˥ʝi˩ni˩ ko˧sɯ˧ mɤ˧di˩ ə˩gi˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩	ɑ˩ʁo˧ zo˩no˥ ko˧ ə˧ʝi˧ʂɯ˥ʝi˩ ni˩ po˧hɯ˥ mɤ˧di˩ ə˩gi˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩	['ɑ˩ʁo˧', 'zo˩no˥', 'ko˧', 'ə˧ʝi˧ʂɯ˥ʝi˩ni˩', 'ko˧sɯ˧', 'mɤ˧di˩', 'ə˩gi˩', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩']	['ɑ˩ʁo˧', 'zo˩no˥', 'ko˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'ni˩', 'po˧hɯ˥', 'mɤ˧di˩', 'ə˩gi˩', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩']	1	0.9481481481481482	[1.0, 1.0, 1.0, 0.88, 0.0, 0.16666666666666666, 0.36363636363636365, 0.3]	0.5887878787878787
tʰi˩˥ le˧qʰwɤ˧ le˧qʰwɤ˧dʑo˩ tʰi˩˥ wɤ˩˥ ɖɯ˧ʑi˩ɻ̍˩ go˩tsɯ˥ mv̩˩ ɖɯ˧ʁwɤ˧qo˧	tʰi˩˥ le˧qʰwɤ˧ le˧qʰwɤ˧dʑo˩ tʰi˩˥ wɤ˩˥ ɖɯ˧ʑi˩ɻ̍˩ go˩tsɯ˥ mv̩˩ ɖɯ˧ʁwɤ˧qo˧	['tʰi˩˥', 'le˧qʰwɤ˧', 'le˧qʰwɤ˧dʑo˩', 'tʰi˩˥', 'wɤ˩˥', 'ɖɯ˧ʑi˩ɻ̍˩', 'go˩tsɯ˥', 'mv̩˩', 'ɖɯ˧ʁwɤ˧qo˧']	['tʰi˩˥', 'le˧qʰwɤ˧', 'le˧qʰwɤ˧dʑo˩', 'tʰi˩˥', 'wɤ˩˥', 'ɖɯ˧ʑi˩ɻ̍˩', 'go˩tsɯ˥', 'mv̩˩', 'ɖɯ˧ʁwɤ˧qo˧']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɬi˧di˩ɳɯ˩ wɤ˩˥ bi˧ əəə… wɤ˩˥ wɤ˩˥ ʈʂʰɯ˧ ɖɯ˧ɬi˧ ɖʐɯ˧ho˧ze˩ ɲi˧tsi˧hɑ̃˧ ɖʐɯ˧ho˥ze˩ pi˧	ɬi˧di˩ɳɯ˩ wɤ˩˥ bi˧ əəə… wɤ˩˥ wɤ˩˥ ʈʂʰɯ˧ ɖɯ˧ɬi˧ dʑo˩ho˩ze˩ ɲi˧tsi˧ hĩ˧ dzɯ˧ho˥ze˩ pi˧	['ɬi˧di˩ɳɯ˩', 'wɤ˩˥', 'bi˧', 'əəə…', 'wɤ˩˥', 'wɤ˩˥', 'ʈʂʰɯ˧', 'ɖɯ˧ɬi˧', 'ɖʐɯ˧ho˧ze˩', 'ɲi˧tsi˧hɑ̃˧', 'ɖʐɯ˧ho˥ze˩', 'pi˧']	['ɬi˧di˩ɳɯ˩', 'wɤ˩˥', 'bi˧', 'əəə…', 'wɤ˩˥', 'wɤ˩˥', 'ʈʂʰɯ˧', 'ɖɯ˧ɬi˧', 'dʑo˩ho˩ze˩', 'ɲi˧tsi˧', 'hĩ˧', 'dzɯ˧ho˥ze˩', 'pi˧']	1	0.8994082840236687	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.7777777777777778, 0.14285714285714285, 0.15384615384615385]	0.7978734228734229
dzɯ˧gɤ˥ dzɯ˧mɤ˧gɤ˩ mmm… kʰv̩˩mi˩˥ no˧ dzɯ˧hõ˧ pi˧zo˩ ʂe˧ ʈʂʰɯ˧ʈv̩˥ le˧ʑi˩zo˩ kʰv̩˩mi˩ki˥ kwɤ˩tsɯ˩ mv̩˩	dzɯ˧gɤ˥ dzɯ˧mɤ˧gɤ˩ əəə… kʰv̩˩mi˩˥ no˧ dzɯ˧hõ˧ pi˧zo˩ ʂe˧ kʰɯ˧kv̩˥ le˧ʝi˩ze˩ kʰv̩˩mi˩ki˥ kwɤ˩tɕɯ˩ mv̩˩	['dzɯ˧gɤ˥', 'dzɯ˧mɤ˧gɤ˩', 'mmm…', 'kʰv̩˩mi˩˥', 'no˧', 'dzɯ˧hõ˧', 'pi˧zo˩', 'ʂe˧', 'ʈʂʰɯ˧ʈv̩˥', 'le˧ʑi˩zo˩', 'kʰv̩˩mi˩ki˥', 'kwɤ˩tsɯ˩', 'mv̩˩']	['dzɯ˧gɤ˥', 'dzɯ˧mɤ˧gɤ˩', 'əəə…', 'kʰv̩˩mi˩˥', 'no˧', 'dzɯ˧hõ˧', 'pi˧zo˩', 'ʂe˧', 'kʰɯ˧kv̩˥', 'le˧ʝi˩ze˩', 'kʰv̩˩mi˩ki˥', 'kwɤ˩tɕɯ˩', 'mv̩˩']	0	0.9170731707317074	[1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7058823529411765, 0.7777777777777778, 1.0, 0.875, 1.0]	0.8929738562091504
pʰv̩˧ɖɯ˧ ʝi˥ hɑ˧ dzɯ˧dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ tʰi˩˥	pʰv̩˧ɖɯ˧ ʝi˥ hɑ˧ dzɯ˧dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ tʰi˩˥	['pʰv̩˧ɖɯ˧', 'ʝi˥', 'hɑ˧', 'dzɯ˧dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'tʰi˩˥']	['pʰv̩˧ɖɯ˧', 'ʝi˥', 'hɑ˧', 'dzɯ˧dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'tʰi˩˥']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tʰi˩˥ tso˩qʰv̩˩ɻ̍˥ɳɯ˩ gæ˩pʰæ˧ bi˧ kʰi˧ ɖɯ˧pɤ˩ tʰi˩di˩ tso˩qʰv̩˩ɻ̍˥ɳɯ˩	tʰi˩˥ tso˩qʰv̩˩ɻ̍˥ mv̩˩ gæ˩pʰæ˧ bi˧ kʰi˧ ɖɯ˧pɤ˩ tʰi˧di˩ tso˩qʰv̩˩ɻ̍˥ ɳɯ˩	['tʰi˩˥', 'tso˩qʰv̩˩ɻ̍˥ɳɯ˩', 'gæ˩pʰæ˧', 'bi˧', 'kʰi˧', 'ɖɯ˧pɤ˩', 'tʰi˩di˩', 'tso˩qʰv̩˩ɻ̍˥ɳɯ˩']	['tʰi˩˥', 'tso˩qʰv̩˩ɻ̍˥', 'mv̩˩', 'gæ˩pʰæ˧', 'bi˧', 'kʰi˧', 'ɖɯ˧pɤ˩', 'tʰi˧di˩', 'tso˩qʰv̩˩ɻ̍˥', 'ɳɯ˩']	2	0.9361702127659575	[1.0, 0.8888888888888888, 0.18181818181818182, 0.2, 0.5714285714285714, 0.2, 0.15384615384615385, 0.2727272727272727]	0.4335886335886336
õ˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ɲi˧ʈʂæ˧ʑi˧ dɑ˥kv̩˩ze˩ mæ˩	õ˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ɲi˧ʈʂæ˧ʑi˧ dɑ˥ kv̩˩ze˩ mæ˩	['õ˧ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'ɲi˧ʈʂæ˧ʑi˧', 'dɑ˥kv̩˩ze˩', 'mæ˩']	['õ˧ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'ɲi˧ʈʂæ˧ʑi˧', 'dɑ˥', 'kv̩˩ze˩', 'mæ˩']	1	0.9887640449438202	[1.0, 1.0, 1.0, 0.46153846153846156, 0.2]	0.7323076923076923
mɤ˧dɑ˩ zo˧ tɕʰi˧bi˧pi˧hɯ˧dʑo˩ hwɤ˧tɕi˥ʁo˥bv̩˩ tʰv̩˩ zo˧ tɕʰi˧le˥wo˩tsʰɯ˩pi˩kv̩˩	mɤ˧dɑ˩ zo˧ tɕʰi˧bi˧pi˧ hɯ˧dʑo˧ hwɤ˧tɕi˥ʁo˩bv̩˩ tʰv̩˩ zo˧ tɕʰi˩le˥wo˩tsʰɯ˩pi˩kv̩˩	['mɤ˧dɑ˩', 'zo˧', 'tɕʰi˧bi˧pi˧hɯ˧dʑo˩', 'hwɤ˧tɕi˥ʁo˥bv̩˩', 'tʰv̩˩', 'zo˧', 'tɕʰi˧le˥wo˩tsʰɯ˩pi˩kv̩˩']	['mɤ˧dɑ˩', 'zo˧', 'tɕʰi˧bi˧pi˧', 'hɯ˧dʑo˧', 'hwɤ˧tɕi˥ʁo˩bv̩˩', 'tʰv̩˩', 'zo˧', 'tɕʰi˩le˥wo˩tsʰɯ˩pi˩kv̩˩']	1	0.9559748427672956	[1.0, 1.0, 0.7586206896551724, 0.2727272727272727, 0.4, 0.0, 0.07692307692307693]	0.501181577043646
mv̩˩lo˥ʝi˩pi˩ ɖɯ˧v̩˧ ɖɯ˧ʑi˩ tʰi˩dzi˩dʑo˩ tʰi˩˥ qv̩˧ɻ̍˧ʁo˧ mv̩˩lo˥ʝi˩ tʰi˩dzi˩ɲi˩pi˩kv̩˩mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	mv̩˩lo˥ʝi˩ pi˩hĩ˩ ɖɯ˧v̩˧ ɖɯ˧ʑi˩ tʰi˧dzi˩dʑo˩ tʰi˩˥ qv̩˧ɻ̍˧ zo˧mv̩˥ki˩ tʰi˧dzi˩ɲi˩ʝi˩mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	['mv̩˩lo˥ʝi˩pi˩', 'ɖɯ˧v̩˧', 'ɖɯ˧ʑi˩', 'tʰi˩dzi˩dʑo˩', 'tʰi˩˥', 'qv̩˧ɻ̍˧ʁo˧', 'mv̩˩lo˥ʝi˩', 'tʰi˩dzi˩ɲi˩pi˩kv̩˩mæ˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	['mv̩˩lo˥ʝi˩', 'pi˩hĩ˩', 'ɖɯ˧v̩˧', 'ɖɯ˧ʑi˩', 'tʰi˧dzi˩dʑo˩', 'tʰi˩˥', 'qv̩˧ɻ̍˧', 'zo˧mv̩˥ki˩', 'tʰi˧dzi˩ɲi˩ʝi˩mæ˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	1	0.8811881188118812	[0.8695652173913043, 0.0, 0.5, 0.2222222222222222, 0.47058823529411764, 0.0, 0.23529411764705882, 0.25806451612903225, 0.35714285714285715]	0.3236530184251769
ʁwɤ˧qo˧hĩ˧ le˧ʁɑ˥ʂe˩ le˧po˧tsʰɯ˧˥ hĩ˧ hĩ˧ ʂɯ˧dʑo˩ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ʈʂʰɯ˧ne˧ʝi˥ le˧qʰæ˧˥	ʁwɤ˧qo˧ hĩ˧ le˧ʁɑ˥ʂe˩ le˧po˧tsʰɯ˧˥ hĩ˧ hĩ˧ ʂɯ˧dʑo˩ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ ɖɯ˧pʰæ˧˥ ʈʂʰɯ˧ne˧ʝi˥ le˧qʰæ˧˥	['ʁwɤ˧qo˧hĩ˧', 'le˧ʁɑ˥ʂe˩', 'le˧po˧tsʰɯ˧˥', 'hĩ˧', 'hĩ˧', 'ʂɯ˧dʑo˩', 'ɖɯ˧v̩˧ɳɯ˧', 'ɖɯ˧pʰæ˧˥', 'ɖɯ˧v̩˧ɳɯ˧', 'ɖɯ˧pʰæ˧˥', 'ɖɯ˧v̩˧ɳɯ˧', 'ɖɯ˧pʰæ˧˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧qʰæ˧˥']	['ʁwɤ˧qo˧', 'hĩ˧', 'le˧ʁɑ˥ʂe˩', 'le˧po˧tsʰɯ˧˥', 'hĩ˧', 'hĩ˧', 'ʂɯ˧dʑo˩', 'ɖɯ˧v̩˧ɳɯ˧', 'ɖɯ˧pʰæ˧˥', 'ɖɯ˧v̩˧ɳɯ˧', 'ɖɯ˧pʰæ˧˥', 'ɖɯ˧v̩˧', 'ɖɯ˧pʰæ˧˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧qʰæ˧˥']	1	0.9844961240310077	[0.7777777777777778, 0.15384615384615385, 0.38095238095238093, 0.125, 1.0, 0.18181818181818182, 0.25, 0.47058823529411764, 0.47058823529411764, 0.47058823529411764, 0.47058823529411764, 0.5714285714285714, 0.42105263157894735, 0.3157894736842105]	0.43285843659019246
ɖɯ˩lo˧ mɤ˧sɯ˥ze˩ pi˧kwɤ˩tɕɯ˩lɑ˩ ə˧mv̩˧ɳɯ˥ ʐæ˩sɯ˩˥ tʰi˧mv̩˧tɕɯ˧zo˥ pʰo˩hɯ˩ɲi˥ze˩ wɤ˩	ɖɯ˩lo˧ mɤ˧sɯ˥ze˩ pi˧kwɤ˩tɕɯ˩lɑ˩ ə˧mv̩˧ɳɯ˥ ʐæ˩sɯ˩˥ tʰi˧mv̩˧tɕɯ˧zo˥ po˥hɯ˩ ɲi˩ze˩wɤ˩	['ɖɯ˩lo˧', 'mɤ˧sɯ˥ze˩', 'pi˧kwɤ˩tɕɯ˩lɑ˩', 'ə˧mv̩˧ɳɯ˥', 'ʐæ˩sɯ˩˥', 'tʰi˧mv̩˧tɕɯ˧zo˥', 'pʰo˩hɯ˩ɲi˥ze˩', 'wɤ˩']	['ɖɯ˩lo˧', 'mɤ˧sɯ˥ze˩', 'pi˧kwɤ˩tɕɯ˩lɑ˩', 'ə˧mv̩˧ɳɯ˥', 'ʐæ˩sɯ˩˥', 'tʰi˧mv̩˧tɕɯ˧zo˥', 'po˥hɯ˩', 'ɲi˩ze˩wɤ˩']	0	0.9575757575757575	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5263157894736842, 0.5]	0.8782894736842105
