Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
əəə…tʰv̩˧ne˧ʝi˥ ɖɯ˧bæ˧ɳɯ˧ ɖɯ˧kʰwɤ˥ tʰi˧kʰɯ˧˥	əĩə…tʰi˧ni˧… ɖɯ˧bæ˧ɳɯ˧ ɖɯ˧kʰwɤ˥tʰi˩kʰɯ˩	['əəə…tʰv̩˧ne˧ʝi˥', 'ɖɯ˧bæ˧ɳɯ˧', 'ɖɯ˧kʰwɤ˥', 'tʰi˧kʰɯ˧˥']	['əĩə…tʰi˧ni˧…', 'ɖɯ˧bæ˧ɳɯ˧', 'ɖɯ˧kʰwɤ˥tʰi˩kʰɯ˩']	-1	0.7857142857142857	[0.5714285714285714, 1.0, 0.6666666666666666, 0.0]	0.5595238095238095
ə˧mi˧ no˧bv̩˩ ʈʂʰɯ˧ɭɯ˧se˥ ɖwæ˧˥ dʑɤ˩˥	ə˧mi˧ no˧bv̩˩ʈʂʰɯ˩ɻ̍˩se˩ ɖwæ˧˥ dʑɤ˩˥	['ə˧mi˧', 'no˧bv̩˩', 'ʈʂʰɯ˧ɭɯ˧se˥', 'ɖwæ˧˥', 'dʑɤ˩˥']	['ə˧mi˧', 'no˧bv̩˩ʈʂʰɯ˩ɻ̍˩se˩', 'ɖwæ˧˥', 'dʑɤ˩˥']	-1	0.8493150684931506	[1.0, 0.56, 0.25, 0.2, 0.0]	0.402
tʰi˩˥ ɖɯ˧ʑi˩ɻ̍˩dʑo˩ zo˧bæ˩ ɖɯ˧v̩˧dʑo˩tsɯ˩ mv̩˩	tʰi˩˥ ə…ɖɯ˧ʑi˩ɻ̍˩dʑo˩ zo˧bæ˩ ɖɯ˧v̩˧dʑo˧˥ tsɯ˩ mv̩˩	['tʰi˩˥', 'ɖɯ˧ʑi˩ɻ̍˩dʑo˩', 'zo˧bæ˩', 'ɖɯ˧v̩˧dʑo˩tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ə…ɖɯ˧ʑi˩ɻ̍˩dʑo˩', 'zo˧bæ˩', 'ɖɯ˧v̩˧dʑo˧˥', 'tsɯ˩', 'mv̩˩']	1	0.9375	[1.0, 0.9285714285714286, 1.0, 0.72, 0.25]	0.7797142857142857
tʰi˩˥ lɑ˧tʰɑ˧di˧ɳɯ˥ le˧tsʰɯ˩ɲi˩kv̩˩tsɯ˩ mv̩	tʰi˩˥ lɑ˧tʰɑ˧di˧ɳɯ˥ le˧tsʰɯ˩ɲi˩kv̩˩tsɯ˩ mv̩˩	['tʰi˩˥', 'lɑ˧tʰɑ˧di˧ɳɯ˥', 'le˧tsʰɯ˩ɲi˩kv̩˩tsɯ˩', 'mv̩']	['tʰi˩˥', 'lɑ˧tʰɑ˧di˧ɳɯ˥', 'le˧tsʰɯ˩ɲi˩kv̩˩tsɯ˩', 'mv̩˩']	0	0.9885057471264368	[1.0, 1.0, 1.0, 0.8571428571428571]	0.9642857142857143
hɑ˧ ɲi˧qwæ˧ɻ̍˥ hɑ˧ ɖɯ˧qwæ˧ɻ̍˥ mɤ˧ɖo˧	hɑ˧ ɲi˧qwæ˧ɻ̍˥ hɑ˧ ɖɯ˧qwæ˧˥ mɤ˧ɖo˧	['hɑ˧', 'ɲi˧qwæ˧ɻ̍˥', 'hɑ˧', 'ɖɯ˧qwæ˧ɻ̍˥', 'mɤ˧ɖo˧']	['hɑ˧', 'ɲi˧qwæ˧ɻ̍˥', 'hɑ˧', 'ɖɯ˧qwæ˧˥', 'mɤ˧ɖo˧']	0	0.9714285714285714	[1.0, 1.0, 1.0, 0.8888888888888888, 1.0]	0.9777777777777777
ɖɯ˧njɤ˧ ŋv̩˩˥ pi˧ɲi˥tsɯ˩ mv̩˩	ɖɯ˧njɤ˧ ŋv̩˩˥ pi˩ɲi˥tsɯ˩ mv̩˩	['ɖɯ˧njɤ˧', 'ŋv̩˩˥', 'pi˧ɲi˥tsɯ˩', 'mv̩˩']	['ɖɯ˧njɤ˧', 'ŋv̩˩˥', 'pi˩ɲi˥tsɯ˩', 'mv̩˩']	0	0.9655172413793104	[1.0, 1.0, 0.9, 1.0]	0.975
ɕi˧ʈʂʰwæ˧pɤ˩jɤ˩ ʈʂʰɯ˧ne˧ʝi˥ pɤ˩jɤ˧˥ le˧ti˩hĩ˩ tʰv̩˧ʁo˥ so˧ɭɯ˧ əəə…ʐv̩˩ɭɯ˩˥	ɕi˧ʈʂʰwæ˧pɤ˩jɤ˩ ʈʂʰɯ˧ne˧ʝi˥ pɤ˩jɤ˧˥ le˧ti˩hĩ˩ ʈʂʰɯ˧ʁo˥ so˧ɭɯ˧ əə…ʐv̩˩ɭɯ˩˥	['ɕi˧ʈʂʰwæ˧pɤ˩jɤ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pɤ˩jɤ˧˥', 'le˧ti˩hĩ˩', 'tʰv̩˧ʁo˥', 'so˧ɭɯ˧', 'əəə…ʐv̩˩ɭɯ˩˥']	['ɕi˧ʈʂʰwæ˧pɤ˩jɤ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pɤ˩jɤ˧˥', 'le˧ti˩hĩ˩', 'ʈʂʰɯ˧ʁo˥', 'so˧ɭɯ˧', 'əə…ʐv̩˩ɭɯ˩˥']	0	0.9530201342281879	[1.0, 1.0, 1.0, 1.0, 0.625, 1.0, 0.9565217391304348]	0.9402173913043478
tʰi˩˥ hĩ˧ɻæ˧ɳɯ˥ ə˧mi˧ ʈʂʰɯ˧ ʈʂʰɯ˧ne˧gv̩˧ɲi˥tsɯ˩dʑo˩ ʈʂʰɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ə˧tse˧ʝi˧zo˥ ʈʂʰɯ˧ne˧ʝi˥ dʑo˧ɲi˥hɯ˩ pi˧	tʰi˩˥ hĩ˧ɻæ˧ɳɯ˥ ə˧mi˧ ʈʂʰɯ˧ ʈʂʰɯ˧ne˧gv̩˧ɲi˥tsɯ˩dʑo˩ ʈʂʰɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ə˧tse˧ʝi˧zo˥ ʈʂʰɯ˧ne˧ʝi˥ dʑo˧ɲi˥hɯ˩ pi˧	['tʰi˩˥', 'hĩ˧ɻæ˧ɳɯ˥', 'ə˧mi˧', 'ʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧gv̩˧ɲi˥tsɯ˩dʑo˩', 'ʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ə˧tse˧ʝi˧zo˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'dʑo˧ɲi˥hɯ˩', 'pi˧']	['tʰi˩˥', 'hĩ˧ɻæ˧ɳɯ˥', 'ə˧mi˧', 'ʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧gv̩˧ɲi˥tsɯ˩dʑo˩', 'ʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ə˧tse˧ʝi˧zo˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'dʑo˧ɲi˥hɯ˩', 'pi˧']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
li˩˥ ɖɯ˧ɭɯ˧ tʰi˧kʰɯ˩ jɤ˧ɖɯ˧po˩tʰi˩kʰɯ˩	li˩˥ ɖɯ˧ɭɯ˧tʰi˥kʰɯ˩ jɤ˧ ɖɯ˧po˩tʰi˩kʰɯ˩	['li˩˥', 'ɖɯ˧ɭɯ˧', 'tʰi˧kʰɯ˩', 'jɤ˧ɖɯ˧po˩tʰi˩kʰɯ˩']	['li˩˥', 'ɖɯ˧ɭɯ˧tʰi˥kʰɯ˩', 'jɤ˧', 'ɖɯ˧po˩tʰi˩kʰɯ˩']	0	0.9473684210526315	[1.0, 0.6, 0.18181818181818182, 0.9032258064516129]	0.6712609970674487
ɑ˩ʁo˧ ɖɯ˧ɲi˥ so˧kʰɯ˧ʈʂʰɯ˧ʂe˧kʰɯ˧ʈʂʰɯ˧ ʈʂʰɯ˧ɖɯ˧mi˧hĩ˧ tʰi˧ʈɯ˧ ɖɯ˧ɲi˥ so˧tɕʰi˧	ɑ˩ʁo˧ ɖɯ˧ɲi˥ so˧kʰɯ˧ʈʂʰɯ˧ ʂe˧kʰɯ˧ʈʂʰɯ˧ ʈʂʰɯ˧ɖɯ˧mi˧ tʰi˧ʈɯ˧˥ ɖɯ˧ɲi˥ so˧tɕʰi˧	['ɑ˩ʁo˧', 'ɖɯ˧ɲi˥', 'so˧kʰɯ˧ʈʂʰɯ˧ʂe˧kʰɯ˧ʈʂʰɯ˧', 'ʈʂʰɯ˧ɖɯ˧mi˧hĩ˧', 'tʰi˧ʈɯ˧', 'ɖɯ˧ɲi˥', 'so˧tɕʰi˧']	['ɑ˩ʁo˧', 'ɖɯ˧ɲi˥', 'so˧kʰɯ˧ʈʂʰɯ˧', 'ʂe˧kʰɯ˧ʈʂʰɯ˧', 'ʈʂʰɯ˧ɖɯ˧mi˧', 'tʰi˧ʈɯ˧˥', 'ɖɯ˧ɲi˥', 'so˧tɕʰi˧']	1	0.9605263157894737	[1.0, 1.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.42857142857142855, 0.2857142857142857]	0.6099773242630385
əəə…ə˧mi˧ tɕi˩hĩ˩˥ wɤ˩˥ õ˧bv̩˥õ˩ ʑi˧dv̩˧ʝi˧ze˩ wɤ˩˥ õ˧bv̩˥õ˩ ə˧mi˧tɕi˩ki˩bi˩	əə…ə˧mi˧ tɕi˩hĩ˩˥ wɤ˩˥ õ˧bv̩˥õ˩ ʑi˧tʰv̩˧ʝi˧ʑi˧dʑo˩ õ˧bv̩˥õ˩ə˧mi˧tɕɯ˩ki˩ bi˩	['əəə…ə˧mi˧', 'tɕi˩hĩ˩˥', 'wɤ˩˥', 'õ˧bv̩˥õ˩', 'ʑi˧dv̩˧ʝi˧ze˩', 'wɤ˩˥', 'õ˧bv̩˥õ˩', 'ə˧mi˧tɕi˩ki˩bi˩']	['əə…ə˧mi˧', 'tɕi˩hĩ˩˥', 'wɤ˩˥', 'õ˧bv̩˥õ˩', 'ʑi˧tʰv̩˧ʝi˧ʑi˧dʑo˩', 'õ˧bv̩˥õ˩ə˧mi˧tɕɯ˩ki˩', 'bi˩']	-1	0.8695652173913043	[0.9411764705882353, 1.0, 1.0, 1.0, 0.6451612903225806, 0.07692307692307693, 0.3076923076923077, 0.0]	0.6213691431907751
õ˧ʈʂʰɯ˧ne˧ʝi˥zo˩ no˧bv̩˩ʐwɤ˩ki˩ njɤ˧bv̩˩ʐwɤ˩ki˩ʐwɤ˩ɖwæ˩mɤ˧zo˧ ɖwæ˩mɤ˧zo˧ ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧	õ˧ʈʂʰɯ˧ne˧ʝi˥dzo˩ no˧bv̩˧ʐwɤ˩ki˩ njɤ˧bv̩˩ʐwɤ˩ki˩ʐe˩ ɖæ˩mɤ˧zo˧ ɖwæ˩mɤ˧zo˧ ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧	['õ˧ʈʂʰɯ˧ne˧ʝi˥zo˩', 'no˧bv̩˩ʐwɤ˩ki˩', 'njɤ˧bv̩˩ʐwɤ˩ki˩ʐwɤ˩ɖwæ˩mɤ˧zo˧', 'ɖwæ˩mɤ˧zo˧', 'ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧']	['õ˧ʈʂʰɯ˧ne˧ʝi˥dzo˩', 'no˧bv̩˧ʐwɤ˩ki˩', 'njɤ˧bv̩˩ʐwɤ˩ki˩ʐe˩', 'ɖæ˩mɤ˧zo˧', 'ɖwæ˩mɤ˧zo˧', 'ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧']	1	0.9550561797752809	[0.9714285714285714, 0.9285714285714286, 0.723404255319149, 0.9473684210526315, 0.24]	0.7621545352743561
wo˩˥ dʑo˩ õ˧tʰv̩˧ ə˩kʰɯ˩ɲi˥ze˩mæ˩ õõõ	wo˩˥ dʑo˧hĩ˩tʰv̩˧ ə˩kʰɯ˩ɲi˥ze˩mæ˩ ĩ˧	['wo˩˥', 'dʑo˩', 'õ˧tʰv̩˧', 'ə˩kʰɯ˩ɲi˥ze˩mæ˩', 'õõõ']	['wo˩˥', 'dʑo˧hĩ˩tʰv̩˧', 'ə˩kʰɯ˩ɲi˥ze˩mæ˩', 'ĩ˧']	-1	0.810126582278481	[1.0, 0.47058823529411764, 0.08695652173913043, 0.1111111111111111, 0.0]	0.33373117362887184
ʐwæ˧seʐɤ˩se˩zo˩ni˥ ɖɯ˧v̩˧si˧ʑi˧hõ˧˥ əəə…ɖɯ˧v̩˧dʑɯ˩qwæ˩hõ˩˥ ɖɯ˧v̩˧ mv̩˧kʰɯ˩hõ˩ pi˧zo˩ ə˧mi˧ɻæ˩ɳɯ˩ ʈʂʰɯ˧ne˧ʝi˥ ʈʂæ˧kv̩˧˥ mæ˩	ʐwæ˧˥ɕi˩ ɻɑ˧ʐɤ˧se˥ zo˩no˧˥ ɖɯ˧v̩˧ si˩ɕi˩hõ˩˥ əə…ɖɯ˧v̩˧ dʑɯ˩qʰwæ˩hɑ̃˩˥ ɖɯ˧v̩˧mv̩˧kʰɯ˩hõ˩ pi˧zo˩ ə˧mi˧ɻæ˩ ʈʂʰɯ˧ne˧ʝi˥ ʈʂæ˧kv̩˩˥ mæ˩	['ʐwæ˧seʐɤ˩se˩zo˩ni˥', 'ɖɯ˧v̩˧si˧ʑi˧hõ˧˥', 'əəə…ɖɯ˧v̩˧dʑɯ˩qwæ˩hõ˩˥', 'ɖɯ˧v̩˧', 'mv̩˧kʰɯ˩hõ˩', 'pi˧zo˩', 'ə˧mi˧ɻæ˩ɳɯ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂæ˧kv̩˧˥', 'mæ˩']	['ʐwæ˧˥ɕi˩', 'ɻɑ˧ʐɤ˧se˥', 'zo˩no˧˥', 'ɖɯ˧v̩˧', 'si˩ɕi˩hõ˩˥', 'əə…ɖɯ˧v̩˧', 'dʑɯ˩qʰwæ˩hɑ̃˩˥', 'ɖɯ˧v̩˧mv̩˧kʰɯ˩hõ˩', 'pi˧zo˩', 'ə˧mi˧ɻæ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂæ˧kv̩˩˥', 'mæ˩']	3	0.8515625	[0.38461538461538464, 0.3076923076923077, 0.2, 1.0, 0.43478260869565216, 0.13333333333333333, 0.24, 0.20689655172413793, 0.13333333333333333, 0.5454545454545454]	0.3586108064848694
oʈʂʰɯ˧ɳɯ˧ qʰæ˩tsʰɯ˩˥ ɲi˩ pi˧ zo˩no˥ mje˩fe˥ ʈʂʰɯ˧ ʈʂʰɯ˧ne˧ʝi˥	oʈʂʰɯ˧ɳɯ˧ qʰæ˧tsʰɯ˧˥ ɲi˩ pi˧ zo˩no˥ mi˩fv̩˧ʈʂʰɯ˥ ʈʂʰɯ˧ne˧ʝi˥	['oʈʂʰɯ˧ɳɯ˧', 'qʰæ˩tsʰɯ˩˥', 'ɲi˩', 'pi˧', 'zo˩no˥', 'mje˩fe˥', 'ʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥']	['oʈʂʰɯ˧ɳɯ˧', 'qʰæ˧tsʰɯ˧˥', 'ɲi˩', 'pi˧', 'zo˩no˥', 'mi˩fv̩˧ʈʂʰɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥']	-1	0.8760330578512396	[1.0, 0.8, 1.0, 1.0, 1.0, 0.42105263157894735, 0.625, 0.0]	0.7307565789473685
ɖɯ˧kʰv̩˧˥ ɖɯ˧ʂɯ˩hĩ˩ʈʂʰɯ˩dʑo˩ ɕi˧ɭɯ˧ ɕi˧ɭɯ˧ qʰɑ˧dze˧ nv̩˩ɭɯ˥ nv̩˧hṽ̩˩ jɤ˩jo˥ qwæ˧tsɯ˧	ɖɯ˧kʰv̩˥ ɖɯ˧ʂɯ˩hĩ˩ʈʂʰɯ˩ddʑo˩ ɕi˧ɭɯ˧ ɕi˧ɭɯ˧ qʰɑ˧dze˧ nv̩˩ɭɯ˧ lv̩˧hṽ̩˩ jɤ˩jo˥ qwæ˧tsɯ˧	['ɖɯ˧kʰv̩˧˥', 'ɖɯ˧ʂɯ˩hĩ˩ʈʂʰɯ˩dʑo˩', 'ɕi˧ɭɯ˧', 'ɕi˧ɭɯ˧', 'qʰɑ˧dze˧', 'nv̩˩ɭɯ˥', 'nv̩˧hṽ̩˩', 'jɤ˩jo˥', 'qwæ˧tsɯ˧']	['ɖɯ˧kʰv̩˥', 'ɖɯ˧ʂɯ˩hĩ˩ʈʂʰɯ˩ddʑo˩', 'ɕi˧ɭɯ˧', 'ɕi˧ɭɯ˧', 'qʰɑ˧dze˧', 'nv̩˩ɭɯ˧', 'lv̩˧hṽ̩˩', 'jɤ˩jo˥', 'qwæ˧tsɯ˧']	0	0.9651162790697675	[0.9411764705882353, 0.9743589743589743, 1.0, 1.0, 1.0, 0.8571428571428571, 0.8888888888888888, 1.0, 1.0]	0.9623963545532173
tɑ˧ho˧ ʈʂʰɯ˧ne˧ʝi˥ le˧qwæ˧˥ hĩ˧hĩ˧ʈʂʰɯ˧ ɖwæ˧˥ ho˧ho˥ɲi˩mæ˩ dʑɤ˩ɲi˥mæ˩	tɑ˧hɤ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧qwæ˧˥ hĩ˧˥ hĩ˧ʈʂʰɯ˧ ɖwæ˧˥ ho˩ho˥ɲi˩mæ˩ dʑɤ˩ɲi˥mæ˩	['tɑ˧ho˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧qwæ˧˥', 'hĩ˧hĩ˧ʈʂʰɯ˧', 'ɖwæ˧˥', 'ho˧ho˥ɲi˩mæ˩', 'dʑɤ˩ɲi˥mæ˩']	['tɑ˧hɤ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧qwæ˧˥', 'hĩ˧˥', 'hĩ˧ʈʂʰɯ˧', 'ɖwæ˧˥', 'ho˩ho˥ɲi˩mæ˩', 'dʑɤ˩ɲi˥mæ˩']	1	0.9583333333333334	[0.8333333333333334, 1.0, 1.0, 0.4444444444444444, 0.14285714285714285, 0.23529411764705882, 0.5454545454545454]	0.6001976548195036
tʰi˩˥ hõ˧ɬi˧mi˧ gv̩˩ɬi˩mi˩˥ əəə…tsʰe˧ɬi˧mi˧ tʰi˩˥ gv̩˩ɬi˩mi˩˥ hõ˧ɬi˧mi˧ qʰɑ˧dze˧ wɤ˩˥ le˧ɖʐɤ˧le˥po˩tsʰɯ˩ ɑ˩ʁo˥ ʈʂʰɯ˧ne˧ʝi˥ ntʰi˧tɕɯ˥	tʰi˩˥ hõ˧ɬi˧mi˧ gv̩˩ɬi˩mi˩˥ əə…tsʰe˧ɬi˧mi˧ tʰi˩˥ gv̩˩ɬi˩mi˩˥ hõ˧ɬi˧mi˧qʰɑ˧dze˧ wɤ˩˥ le˧ɖʐɤ˧le˥po˩tsʰɯ˩ ɑ˩ʁo˧ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧tɕɯ˥	['tʰi˩˥', 'hõ˧ɬi˧mi˧', 'gv̩˩ɬi˩mi˩˥', 'əəə…tsʰe˧ɬi˧mi˧', 'tʰi˩˥', 'gv̩˩ɬi˩mi˩˥', 'hõ˧ɬi˧mi˧', 'qʰɑ˧dze˧', 'wɤ˩˥', 'le˧ɖʐɤ˧le˥po˩tsʰɯ˩', 'ɑ˩ʁo˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ntʰi˧tɕɯ˥']	['tʰi˩˥', 'hõ˧ɬi˧mi˧', 'gv̩˩ɬi˩mi˩˥', 'əə…tsʰe˧ɬi˧mi˧', 'tʰi˩˥', 'gv̩˩ɬi˩mi˩˥', 'hõ˧ɬi˧mi˧qʰɑ˧dze˧', 'wɤ˩˥', 'le˧ɖʐɤ˧le˥po˩tsʰɯ˩', 'ɑ˩ʁo˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧tɕɯ˥']	-1	0.9811320754716981	[1.0, 1.0, 1.0, 0.9655172413793104, 1.0, 1.0, 0.7142857142857143, 0.0, 0.18181818181818182, 0.08695652173913043, 0.125, 0.3157894736842105, 0.0]	0.5684128563774268
tʰi˩˥ ə˧dɑ˥ɳɯ˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧tsɯ˩ mv̩	tʰi˩˥ ə˧dɑ˥ɳɯ˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧tsɯ˩ mv̩˩	['tʰi˩˥', 'ə˧dɑ˥ɳɯ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧tsɯ˩', 'mv̩']	['tʰi˩˥', 'ə˧dɑ˥ɳɯ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧tsɯ˩', 'mv̩˩']	0	0.987012987012987	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9714285714285714
tʰi˩˥ dʑɤ˩tsʰo˧kv̩˧ze˥mæ˩	tʰi˩˥ dʑɤ˩tsʰo˧kv̩˧ze˥mæ˩	['tʰi˩˥', 'dʑɤ˩tsʰo˧kv̩˧ze˥mæ˩']	['tʰi˩˥', 'dʑɤ˩tsʰo˧kv̩˧ze˥mæ˩']	0	1.0	[1.0, 1.0]	1.0
zo˩no˧dʑo˥ tʰi˩˥ ə˧ʝi˧tsʰi˧ʝi˧ dʑɤ˩˥ ʑi˧mi˧ ə˧ʝi˧ʂɯ˥ʝi˩ɳɯ˩ le˧gv̩˧gv̩˥ mɤ˧tʰɑ˧˥ dʑɤ˩˥ gv̩˩hĩ˩˥ mɤ˧dʑo˩	zo˩no˧dʑo˧ tʰi˩˥ ə˧ʝi˧tsʰi˧ʝi˧dʑɤ˩˥ ʑi˧mi˧ ə˧ʝi˧ʂɯ˥ʝi˩ɳɯ˩ le˧gv̩˧gv̩˥ nɤ˧tʰɑ˧˥ dʑɤ˩˥ gv̩˩hĩ˩˥ mɤ˧dʑo˩	['zo˩no˧dʑo˥', 'tʰi˩˥', 'ə˧ʝi˧tsʰi˧ʝi˧', 'dʑɤ˩˥', 'ʑi˧mi˧', 'ə˧ʝi˧ʂɯ˥ʝi˩ɳɯ˩', 'le˧gv̩˧gv̩˥', 'mɤ˧tʰɑ˧˥', 'dʑɤ˩˥', 'gv̩˩hĩ˩˥', 'mɤ˧dʑo˩']	['zo˩no˧dʑo˧', 'tʰi˩˥', 'ə˧ʝi˧tsʰi˧ʝi˧dʑɤ˩˥', 'ʑi˧mi˧', 'ə˧ʝi˧ʂɯ˥ʝi˩ɳɯ˩', 'le˧gv̩˧gv̩˥', 'nɤ˧tʰɑ˧˥', 'dʑɤ˩˥', 'gv̩˩hĩ˩˥', 'mɤ˧dʑo˩']	-1	0.975609756097561	[0.9, 1.0, 0.8387096774193549, 0.18181818181818182, 0.3, 0.24, 0.3157894736842105, 0.3076923076923077, 0.2857142857142857, 0.125, 0.0]	0.40861126602984915
mmm…le˧gv̩˧gv̩˥pi˩kv̩˩mæ˩ nɑ˩ʐwɤ˥dʑo˩ le˧gv̩˧gv̩˥dʑo˩ tʰi˩˥	mm…le˧gv̩˧gv̩˥ pi˩kv̩˩mæ˩ nɑ˩ʐwɤ˥dʑo˩ le˧gv̩˧gv̩˥dʑo˩ tʰi˩˥	['mmm…le˧gv̩˧gv̩˥pi˩kv̩˩mæ˩', 'nɑ˩ʐwɤ˥dʑo˩', 'le˧gv̩˧gv̩˥dʑo˩', 'tʰi˩˥']	['mm…le˧gv̩˧gv̩˥', 'pi˩kv̩˩mæ˩', 'nɑ˩ʐwɤ˥dʑo˩', 'le˧gv̩˧gv̩˥dʑo˩', 'tʰi˩˥']	1	0.9830508474576272	[0.717948717948718, 0.19047619047619047, 0.38461538461538464, 0.1]	0.34826007326007324
tʰi˩˥ ʐwæ˧ ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧ kʰɤ˧gɤ˧mv̩˧ʈʂæ˧kv̩˧˥ mæ˩ ɖɯ˧v̩˧ɖɯ˧v̩˧ ɻ̍˩pɑ˧mv̩˧ʈʂæ˧kv̩˧˥ mæ˩ tʰv̩˧ɲi˥kv̩˩bv̩˩ mv̩˧ɻwæ˩kwɤ˩tɕɯ˩lɑ˩ ɖɯ˧tɑ˧˥ le˧jo˩kv̩˩ɲi˩	tʰi˩˥ ʐwæ˧ ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧ kʰɤ˧gɤ˧mv̩˧ʈʂæ˧ɯkv̩˥mæ˩ ɖɯ˧v̩˧ɖɯ˧˧ ɻæ˩pɑ˧mv̩˧ʈʂæ˧kv̩˥mæ˩ tʰv̩˧ɲi˥kv̩˩bv̩˩ mv̩˩ɻwæ˩kwɤ˩tɕɯ˩lɑ˩ ɖɯ˧tɑ˥ li˩jo˩kv̩˩ɲi˩	['tʰi˩˥', 'ʐwæ˧', 'ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧', 'kʰɤ˧gɤ˧mv̩˧ʈʂæ˧kv̩˧˥', 'mæ˩', 'ɖɯ˧v̩˧ɖɯ˧v̩˧', 'ɻ̍˩pɑ˧mv̩˧ʈʂæ˧kv̩˧˥', 'mæ˩', 'tʰv̩˧ɲi˥kv̩˩bv̩˩', 'mv̩˧ɻwæ˩kwɤ˩tɕɯ˩lɑ˩', 'ɖɯ˧tɑ˧˥', 'le˧jo˩kv̩˩ɲi˩']	['tʰi˩˥', 'ʐwæ˧', 'ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧', 'kʰɤ˧gɤ˧mv̩˧ʈʂæ˧ɯkv̩˥mæ˩', 'ɖɯ˧v̩˧ɖɯ˧˧', 'ɻæ˩pɑ˧mv̩˧ʈʂæ˧kv̩˥mæ˩', 'tʰv̩˧ɲi˥kv̩˩bv̩˩', 'mv̩˩ɻwæ˩kwɤ˩tɕɯ˩lɑ˩', 'ɖɯ˧tɑ˥', 'li˩jo˩kv̩˩ɲi˩']	-2	0.9448275862068966	[1.0, 1.0, 1.0, 0.8837209302325582, 0.0, 0.42424242424242425, 0.34285714285714286, 0.2727272727272727, 0.18181818181818182, 0.25, 0.0, 0.0]	0.4462804959897983
